2016-05-26 09:09:48,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 80
2016-05-26 09:09:53,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 81
2016-05-26 09:09:58,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 82
2016-05-26 09:10:03,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 83
2016-05-26 09:10:08,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 84
2016-05-26 09:10:13,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 85
2016-05-26 09:10:18,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 86
2016-05-26 09:10:23,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 87
2016-05-26 09:10:28,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 88
2016-05-26 09:10:33,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 89
2016-05-26 09:10:38,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 90
2016-05-26 09:10:43,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 91
2016-05-26 09:10:48,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 92
2016-05-26 09:10:53,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 93
2016-05-26 09:10:58,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 94
2016-05-26 09:11:03,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 95
2016-05-26 09:11:08,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 96
2016-05-26 09:11:13,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 97
2016-05-26 09:11:18,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 98
2016-05-26 09:11:23,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 99
2016-05-26 09:11:28,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 100
2016-05-26 09:11:33,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 101
2016-05-26 09:11:38,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 102
2016-05-26 09:11:43,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 103
2016-05-26 09:11:48,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 104
2016-05-26 09:11:53,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 105
2016-05-26 09:11:58,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 106
2016-05-26 09:12:03,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 107
2016-05-26 09:12:08,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 108
2016-05-26 09:12:13,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 109
2016-05-26 09:12:18,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 110
2016-05-26 09:12:23,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 111
2016-05-26 09:12:28,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 112
2016-05-26 09:12:33,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 113
2016-05-26 09:12:38,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 114
2016-05-26 09:12:43,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 115
2016-05-26 09:12:48,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 116
2016-05-26 09:12:53,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 117
2016-05-26 09:12:58,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 118
2016-05-26 09:13:03,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 119
2016-05-26 09:13:08,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 120
2016-05-26 09:13:13,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 121
2016-05-26 09:13:18,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 122
2016-05-26 09:13:23,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 123
2016-05-26 09:13:28,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 124
2016-05-26 09:13:33,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 125
2016-05-26 09:13:38,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 126
2016-05-26 09:13:43,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 127
2016-05-26 09:13:48,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 128
2016-05-26 09:13:53,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 129
2016-05-26 09:13:58,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 130
2016-05-26 09:14:03,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 131
2016-05-26 09:14:08,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 132
2016-05-26 09:14:13,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 133
2016-05-26 09:14:18,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 134
2016-05-26 09:14:23,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 135
2016-05-26 09:14:28,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 136
2016-05-26 09:14:33,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 137
2016-05-26 09:14:38,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 138
2016-05-26 09:14:43,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 139
2016-05-26 09:14:48,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 140
2016-05-26 09:14:53,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 141
2016-05-26 09:14:58,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 142
2016-05-26 09:15:03,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 143
2016-05-26 09:15:08,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 144
2016-05-26 09:15:13,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 145
2016-05-26 09:15:18,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 146
2016-05-26 09:15:23,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 147
2016-05-26 09:15:28,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 148
2016-05-26 09:15:33,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 149
2016-05-26 09:15:38,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 150
2016-05-26 09:15:43,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 151
2016-05-26 09:15:48,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 152
2016-05-26 09:15:53,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 153
2016-05-26 09:15:58,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 154
2016-05-26 09:16:03,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 155
2016-05-26 09:16:08,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 156
2016-05-26 09:16:13,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 157
2016-05-26 09:16:18,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 158
2016-05-26 09:16:23,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 159
2016-05-26 09:16:28,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 160
2016-05-26 09:16:33,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 161
2016-05-26 09:16:38,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 162
2016-05-26 09:16:43,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 163
2016-05-26 09:16:48,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 164
2016-05-26 09:16:53,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 165
2016-05-26 09:16:58,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 166
2016-05-26 09:17:03,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 167
2016-05-26 09:17:08,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 168
2016-05-26 09:17:13,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 169
2016-05-26 09:17:18,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 170
2016-05-26 09:17:23,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 171
2016-05-26 09:17:28,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 172
2016-05-26 09:17:33,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 173
2016-05-26 09:17:38,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 174
2016-05-26 09:17:43,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 175
2016-05-26 09:17:48,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 176
2016-05-26 09:17:53,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 177
2016-05-26 09:17:58,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 178
2016-05-26 09:18:03,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 179
2016-05-26 09:18:08,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 180
2016-05-26 09:18:13,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 181
2016-05-26 09:18:18,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 182
2016-05-26 09:18:23,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 183
2016-05-26 09:18:28,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 184
2016-05-26 09:18:33,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 185
2016-05-26 09:18:38,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 186
2016-05-26 09:18:43,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 187
2016-05-26 09:18:48,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 188
2016-05-26 09:18:53,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 189
2016-05-26 09:18:58,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 190
2016-05-26 09:19:03,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 191
2016-05-26 09:19:08,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 192
2016-05-26 09:19:13,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 193
2016-05-26 09:19:18,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 194
2016-05-26 09:19:23,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 195
2016-05-26 09:19:28,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 196
2016-05-26 09:19:33,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 197
2016-05-26 09:19:38,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 198
2016-05-26 09:19:43,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 199
2016-05-26 09:19:48,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 200
2016-05-26 09:19:53,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 201
2016-05-26 09:19:58,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 202
2016-05-26 09:20:03,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 203
2016-05-26 09:20:08,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 204
2016-05-26 09:20:13,221 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 205
2016-05-26 09:20:18,222 [INFO] from application in ForkJoinPool-3-worker-1 - Turn 206
